Code,Name,Sector,Open,High,Low,Close,SMA20,SMA50,SMA200,Shariah,Price,ADR%,Perf 5D%,Perf 1M%,Perf 3M%,EPS,P/E,Volume,Mkt Cap
1155,MAYBANK,Financial Services,10.54,10.66,10.5,10.64,11.075,11.1996,10.4348,,10.64,1.15,-3.27,-3.97,-6.12,0.86,12.372093,61428200,128694190080.0
1295,PBBANK,Financial Services,4.77,4.79,4.66,4.71,4.801,4.762,4.4783,,4.71,1.49,-1.26,0.64,-0.23,0.37,12.72973,108600800,91424358400.0
5347,TENAGA,Utilities,14.34,14.4,14.22,14.28,14.562,14.3537,13.4994,,14.28,1.46,-0.97,-1.79,2.85,0.83,17.204819,13992600,83240148992.0
1023,CIMB,Financial Services,7.5,7.54,7.42,7.48,7.7975,7.7032,7.5587,,7.48,1.61,-3.48,-2.35,-3.46,0.72,10.388888,56354400,80810704896.0
5225,IHH,Healthcare,9.0,9.03,8.91,9.01,8.951,8.893,8.2999,,9.01,1.45,0.56,2.15,1.17,0.24,37.541668,56471200,79613747200.0
8869,PMETAL,Basic Materials,9.12,9.25,8.95,9.0,8.8965,8.3314,7.0265,,9.0,2.48,-1.1,4.29,21.94,0.27,33.333332,37529200,74156556288.0
5819,HLBANK,Financial Services,21.46,21.48,20.88,20.88,22.016,22.1744,21.5167,,20.88,1.87,-5.09,-6.2,-8.27,2.12,9.849057,5599400,42812882944.0
5183,PCHEM,Basic Materials,5.48,5.48,5.21,5.21,5.563,5.6114,4.1759,,5.21,4.67,-8.6,-11.99,52.74,-0.22,33.974567,18922600,41679998976.0
5285,SDG,Consumer Defensive,5.85,5.9,5.81,5.81,6.0168,5.9475,5.4679,,5.81,2.23,-2.19,-4.72,6.63,0.36,16.138887,24848700,40180301824.0
5211,SUNWAY,Industrials,5.3,5.47,5.29,5.4,5.4115,5.3062,5.4077,,5.4,1.86,0.0,0.37,-3.72,1.56,3.4615386,25486300,36506271744.0
3816,MISC,Industrials,8.14,8.19,8.11,8.15,8.26,8.2526,7.7276,,8.15,2.23,-0.97,-2.63,0.69,0.39,20.897436,8319300,36379525120.0
6742,YTLPOWR,Utilities,4.05,4.18,4.0,4.16,4.1015,3.71,3.6421,,4.16,3.21,0.48,8.9,55.81,0.22,18.90909,36250300,35973562368.0
1066,RHBBANK,Financial Services,8.2,8.24,8.14,8.21,8.26,8.2782,7.317,,8.21,1.16,-0.48,0.86,0.68,0.79,10.392405,36688000,35811311616.0
6947,CDB,Communication Services,3.05,3.07,2.98,3.05,3.0755,3.0352,3.3129,,3.05,2.6,0.0,1.67,-2.7,0.13,23.461538,50202700,35781099520.0
6033,PETGAS,Energy,17.28,17.4,17.1,17.1,17.674,17.8716,17.9664,,17.1,1.72,0.59,-4.04,-2.75,0.86,19.88372,3856500,33836316672.0
6012,MAXIS,Communication Services,3.47,3.71,3.45,3.71,3.572,3.5676,3.6912,,3.71,2.19,5.7,6.3,-2.24,0.21,17.666668,14580700,29068165120.0
4863,TM,Communication Services,7.46,7.55,7.4,7.4,7.545,7.3364,7.2829,,7.4,2.15,-0.67,-1.07,1.02,0.42,17.61905,15404200,28399265792.0
1961,IOICORP,Consumer Defensive,4.05,4.07,3.93,3.99,4.169,4.2044,3.9973,,3.99,1.99,-2.44,-7.64,3.21,0.26,15.346154,14275400,25077944320.0
5398,GAMUDA,Industrials,4.3,4.35,4.2,4.2,4.44,4.2428,4.7801,,4.2,2.64,-4.55,-4.98,1.69,0.17,24.705881,49135200,25042575360.0
4677,YTL,Utilities,2.0,2.14,2.0,2.05,2.1625,1.9878,2.2212,,2.05,4.36,-2.84,0.49,21.3,0.13,15.769231,295545500,23828883456.0
5249,IOIPG,Real Estate,4.21,4.25,4.16,4.2,4.2975,3.8792,2.8886,,4.2,3.63,-2.78,1.2,23.53,0.45,9.333333,6406500,23125809152.0
2445,KLK,Industrials,20.1,20.32,19.38,20.32,20.722,20.9108,19.9976,,20.32,2.33,0.4,-4.24,9.25,1.01,20.118813,2280100,22629558272.0
1015,AMBANK,Financial Services,6.63,6.65,6.46,6.48,6.431,6.4016,6.0648,,6.48,1.6,0.47,5.37,0.15,0.64,10.125,19757900,21427642368.0
4707,NESTLE,Consumer Defensive,95.0,97.48,91.0,91.0,98.925,98.9228,103.6637,,91.0,3.23,-4.81,-16.05,-14.17,2.38,38.23529,7084200,21339500544.0
5246,WPRTS,Industrials,6.01,6.17,6.01,6.11,5.864,5.7644,5.5929,,6.11,2.7,0.99,7.19,0.99,0.32,19.09375,2425000,20996812800.0
1082,HLFG,Financial Services,18.42,18.56,18.24,18.38,18.793,18.9976,18.465,,18.38,1.37,-1.71,-2.34,-12.63,2.95,6.2305083,501700,20847665152.0
2089,UTDPLT,Consumer Defensive,30.7,31.08,30.4,31.08,30.507,31.8669,27.6328,,31.08,1.59,2.24,-2.08,5.47,1.33,23.36842,1413800,19337275392.0
6888,AXIATA,Communication Services,1.98,2.08,1.98,2.0,2.1895,2.2079,2.404,,2.0,4.35,2.56,-14.89,-11.45,0.03,66.66667,308401100,18376284160.0
5681,PETDAG,Energy,17.4,18.06,17.34,17.74,19.544,20.4936,20.7989,,17.74,3.28,-0.56,-12.09,-18.96,1.1,16.127272,28813900,17623873536.0
5296,MRDIY,Consumer Cyclical,1.57,1.61,1.57,1.58,1.654,1.6086,1.5955,,1.58,4.57,-1.86,-5.39,-5.99,0.07,22.571428,288063100,14974412800.0
5878,KPJ,Healthcare,3.19,3.23,3.18,3.21,3.331,3.3308,2.8875,,3.21,2.82,-0.62,-3.6,3.95,0.09,35.666664,14828800,14208429056.0
4197,SIME,Consumer Cyclical,2.08,2.11,2.06,2.08,2.147,2.2088,2.0831,,2.08,2.61,-0.48,-3.7,-11.47,0.32,6.5,19971000,14176442368.0
4065,PPB,Consumer Defensive,9.82,9.89,9.69,9.89,10.5498,11.0217,10.4835,,9.89,1.91,-1.69,-11.77,-6.75,-2.02,9.831014,1204400,14067659776.0
7084,QL,Consumer Defensive,3.45,3.78,3.45,3.6,3.662,3.7358,4.0076,,3.6,2.51,-1.37,-5.26,-8.5,0.12,30.0,155603100,13128310784.0
0097,VITROX,Technology,6.86,6.86,6.7,6.77,6.1975,5.2512,4.4802,,6.77,4.0,-2.17,24.22,58.55,0.08,84.625,2924400,12817222656.0
5227,IGBREIT,Real Estate,2.75,2.8,2.74,2.77,2.9187,2.8033,2.7248,,2.77,2.64,-2.46,-3.53,-0.81,0.19,14.578947,7039400,11981744128.0
7277,DIALOG,Energy,2.02,2.03,1.98,1.99,2.146,2.18,1.9054,,1.99,3.09,-5.24,-12.33,6.99,0.1,19.9,20515600,11228942336.0
5031,TIMECOM,Communication Services,6.03,6.19,6.03,6.03,6.237,6.0726,5.3035,,6.03,2.4,-3.98,-0.17,2.8,0.24,25.125002,4773400,11148377088.0
4715,GENM,Consumer Cyclical,1.91,1.93,1.9,1.93,1.974,1.91,2.0102,N,1.93,1.68,0.52,-2.53,-0.02,0.12,16.083334,1344300,10938740736.0
2429,TANCO,Real Estate,1.75,1.78,1.7,1.75,1.681,1.6042,1.2077,,1.75,2.39,1.74,12.18,14.38,0.0,Infinity,35915100,10544575488.0
3689,F&N,Consumer Defensive,28.6,28.6,28.12,28.3,29.1288,29.5259,30.5814,N,28.3,2.38,-2.41,-8.64,-15.65,1.11,25.495495,133100,10365821952.0
5288,SIMEPROP,Real Estate,1.46,1.49,1.45,1.49,1.474,1.3844,1.3988,,1.49,3.05,2.76,4.93,7.81,0.08,18.625,13492000,10133250048.0
5263,SUNCON,Industrials,7.56,7.56,7.45,7.49,7.2235,6.936,6.0683,,7.49,2.48,0.54,9.34,12.13,0.31,24.16129,4828700,9933309952.0
3867,MPI,Technology,49.2,49.98,48.62,49.06,43.4394,36.3083,31.4928,,49.06,4.65,1.15,34.9,61.97,0.94,52.19149,830000,9758450688.0
3794,MCEMENT,Basic Materials,7.03,7.15,6.54,6.54,6.9915,6.8042,6.8785,,6.54,2.96,-4.66,-5.9,-18.81,0.45,14.533334,3464300,9126067200.0
3182,GENTING,Consumer Cyclical,2.31,2.36,2.3,2.32,2.446,2.431,2.8338,N,2.32,2.09,-1.28,-9.73,-9.69,0.02,116.0,4600600,8933336064.0
0166,INARI,Technology,2.34,2.42,2.29,2.34,1.9915,1.7226,1.8821,,2.34,5.0,18.78,18.78,79.98,0.04,58.5,32893400,8915109888.0
5005,UNISEM,Technology,5.0,5.3,4.98,5.3,4.1095,3.3772,3.1379,,5.3,5.21,17.78,58.21,83.42,0.04,132.50002,11185100,8549319680.0
0128,FRONTKN,Industrials,4.88,4.96,4.88,4.9,4.6865,4.302,4.2354,,4.9,2.68,-0.2,16.11,25.64,0.1,49.0,7488900,8103339520.0
2488,ABMB,Financial Services,4.71,4.77,4.67,4.67,4.818,4.7848,4.723,,4.67,1.55,-2.71,0.21,-5.47,0.49,9.530612,1783700,8080141312.0
3336,IJM,Industrials,2.11,2.28,2.11,2.26,2.2355,2.29,2.5164,,2.26,3.12,9.18,-6.22,-6.22,0.0,Infinity,35662600,7921675264.0
5176,SUNREIT,Real Estate,2.31,2.32,2.28,2.29,2.465,2.393,2.2661,,2.29,2.49,-3.78,-6.91,-6.53,0.15,15.266665,4414500,7842809344.0
1899,BKAWAN,Industrials,19.9,19.96,19.66,19.96,20.876,20.898,19.4305,,19.96,0.78,-3.11,-4.95,3.85,1.54,12.961039,3900,7731034112.0
5273,CHINHIN,Basic Materials,2.12,2.12,2.09,2.11,2.1215,2.1424,2.2045,,2.11,1.31,0.0,0.96,-3.21,0.03,70.33333,49400,7465393152.0
3034,HAPSENG,Industrials,2.86,2.99,2.86,2.99,2.885,2.8606,2.8101,,2.99,1.34,4.55,3.1,7.17,0.2,14.95,860500,7444112384.0
5212,PAVREIT,Real Estate,1.72,1.84,1.72,1.84,1.8405,1.7972,1.802,,1.84,2.42,2.79,2.79,-2.13,0.12,15.333334,7515600,7227443712.0
1818,BURSA,Financial Services,8.48,8.8,8.45,8.8,8.6885,8.695,8.3517,,8.8,1.19,3.53,2.92,-1.12,0.31,28.387096,922700,7121832448.0
5209,GASMSIA,Utilities,5.32,5.46,5.32,5.46,5.4085,5.4616,4.6548,,5.46,2.51,1.87,1.11,11.01,0.29,18.827587,1294300,7010639872.0
8206,ECOWLD,Real Estate,2.03,2.14,2.02,2.14,2.097,2.0738,2.0957,,2.14,3.16,2.39,3.88,1.44,0.16,13.375001,4507000,6896034304.0
0208,GREATEC,Industrials,2.68,2.72,2.65,2.69,2.5685,2.26,1.9762,,2.69,4.74,4.67,13.03,36.55,0.03,89.66667,12212700,6764123136.0
0151,KGB,Industrials,7.51,7.88,7.51,7.63,6.79,5.9015,5.3268,,7.63,4.41,5.24,27.81,50.51,0.18,42.38889,6114700,6577874432.0
5292,UWC,Industrials,5.78,6.04,5.72,5.93,5.5815,4.8754,4.1021,,5.93,5.05,-0.84,21.77,44.99,0.05,118.6,6991900,6541582848.0
7113,TOPGLOV,Healthcare,0.785,0.805,0.78,0.805,0.7863,0.7329,0.6402,,0.805,4.77,0.62,11.03,46.36,0.02,40.25,17658700,6454462976.0
0138,ZETRIX,Technology,0.815,0.825,0.805,0.805,0.8358,0.809,0.8234,,0.805,2.95,1.26,-1.83,4.55,0.12,6.7083335,84541000,6380399104.0
3255,HEIM,Consumer Defensive,20.6,20.84,20.38,20.5,22.066,22.5816,22.3401,,20.5,1.58,-3.21,-10.32,-10.09,1.46,14.041096,666800,6193008640.0
5053,OSK,Real Estate,1.9,2.0,1.88,2.0,1.8771,1.7345,1.5177,,2.0,2.02,4.17,13.19,25.76,0.19,10.526316,15595400,6186305536.0
8621,LPI,Financial Services,15.3,15.46,15.26,15.34,15.01,14.6152,14.2905,,15.34,1.18,0.52,3.37,6.0,0.93,16.494623,22800,6111191552.0
3301,HLIND,Consumer Cyclical,18.36,19.0,18.0,19.0,18.2936,17.4105,15.3544,,19.0,3.15,1.39,10.92,10.54,1.72,11.046512,275800,6047913472.0
5185,AFFIN,Financial Services,2.4,2.4,2.37,2.38,2.4203,2.4021,2.3503,,2.38,1.21,-0.42,-2.23,-4.88,0.21,11.333334,1511900,6030528000.0
4731,SCIENTX,Consumer Cyclical,3.49,3.73,3.45,3.73,3.597,3.5676,3.5086,,3.73,2.53,6.88,-1.32,-1.32,0.36,10.361111,888800,5804912640.0
7293,YINSON,Energy,1.89,2.0,1.89,1.98,1.9945,2.1634,2.3096,,1.98,3.91,1.54,-7.48,-15.38,0.06,33.0,4383700,5786558464.0
1171,MBSB,Financial Services,0.665,0.67,0.66,0.66,0.6783,0.6713,0.6962,,0.66,1.41,-2.22,-3.65,-2.6,0.03,22.000002,5859500,5426726400.0
2836,CARLSBG,Consumer Defensive,16.7,17.18,16.5,17.18,16.828,16.8428,16.8168,,17.18,1.36,2.87,3.25,0.7,1.24,13.854839,837200,5252750848.0
5309,ITMAX,Industrials,4.65,4.95,4.64,4.95,4.7595,4.7532,4.6449,,4.95,2.9,3.12,2.06,5.18,0.09,54.999996,6747700,5130132992.0
8664,SPSETIA,Real Estate,0.985,1.01,0.98,1.0,1.0712,0.9702,0.9085,,1.0,4.54,1.01,-3.85,12.35,0.07,14.285714,3465200,5051473408.0
5258,BIMB,Financial Services,2.22,2.23,2.2,2.2,2.312,2.353,2.2586,,2.2,1.29,-3.08,-5.98,-7.78,0.24,9.166667,1390100,4986241024.0
5606,IGBB,Real Estate,2.45,2.46,2.45,2.45,2.42,2.3876,2.1428,,2.45,1.38,0.0,2.51,-2.0,0.39,6.2820516,1600,4875747840.0
2291,GENP,Consumer Defensive,5.14,5.32,5.11,5.32,5.202,5.2002,4.9115,,5.32,1.49,-0.19,2.5,8.33,0.4,13.3,236500,4772901376.0
5200,UOADEV,Real Estate,1.8,1.8,1.78,1.78,1.8225,1.8188,1.833,,1.78,0.99,-2.73,-1.11,-2.2,0.17,10.470588,235400,4725905920.0
5264,MALAKOF,Utilities,0.905,0.925,0.88,0.925,0.916,0.8606,0.8805,,0.925,3.69,-0.54,8.19,20.57,0.01,92.5,5773200,4520439296.0
4006,ORIENT,Consumer Cyclical,7.0,7.32,7.0,7.32,7.186,7.1924,6.8874,,7.32,1.2,3.24,1.39,4.57,0.31,23.612904,798000,4519791616.0
5306,FFB,Consumer Defensive,2.1,2.37,2.1,2.31,2.3045,2.3702,2.461,,2.31,3.36,7.94,-9.06,-7.6,0.07,33.0,7126700,4353008640.0
5168,HARTA,Basic Materials,1.22,1.26,1.22,1.26,1.2457,1.1515,1.0783,,1.26,5.28,-3.08,14.08,53.02,0.03,42.0,9537600,4293401856.0
5286,MI,Technology,4.71,4.86,4.62,4.82,3.888,3.3574,2.9496,,4.82,5.29,14.76,45.18,57.52,0.12,40.166668,6818100,4265700096.0
5323,JPG,Consumer Defensive,1.64,1.68,1.62,1.63,1.7324,1.7676,1.5312,,1.63,3.2,1.23,-12.77,11.56,0.13,12.538462,5344500,4074406912.0
5238,AAX,Industrials,1.18,1.23,1.17,1.2,1.194,1.2088,1.5591,,1.2,3.53,7.14,0.0,-28.57,0.23,5.2173915,57475600,4033006336.0
1163,ALLIANZ,Financial Services,21.94,21.94,21.5,21.52,20.9884,20.7,19.2059,,21.52,2.2,2.55,5.82,2.45,2.83,7.6042404,51300,3965265408.0
5106,AXREIT,Real Estate,1.95,1.96,1.94,1.95,1.9975,1.9693,1.9804,,1.95,2.14,-2.01,-1.76,-1.76,0.14,13.928572,5941400,3948545280.0
5126,SOP,Consumer Defensive,4.24,4.25,4.14,4.2,4.3905,4.4994,3.8583,,4.2,2.35,-1.87,-7.69,6.6,0.44,9.545454,838800,3795067904.0
5038,KSL,Real Estate,2.98,3.1,2.94,3.1,3.068,3.0166,2.8582,,3.1,2.6,3.33,1.31,-2.21,0.49,6.3265305,1144800,3327614720.0
9822,SAM,Industrials,4.79,4.97,4.78,4.9,4.47,3.8334,3.8751,,4.9,5.45,-1.61,25.64,54.57,0.07,70.0,719900,3317235456.0
7160,PENTA,Industrials,4.61,4.68,4.48,4.56,4.3035,3.728,3.7204,,4.56,4.88,4.11,14.86,38.18,0.09,50.666664,4774300,3243606016.0
7153,KOSSAN,Healthcare,1.2,1.26,1.19,1.26,1.202,1.1452,1.1219,,1.26,4.71,1.61,14.55,31.94,0.06,21.0,8259900,3177777920.0
7172,PMBTECH,Industrials,1.6,1.71,1.6,1.69,1.819,1.6804,1.3455,,1.69,4.27,-1.74,-11.05,31.01,-0.02,,936100,3157602304.0
5151,HEXTAR,Basic Materials,0.8,0.8,0.79,0.8,0.7748,0.784,0.8561,,0.8,2.33,0.0,5.96,-1.23,0.02,40.0,6800600,3082148608.0
5139,AEONCR,Financial Services,5.95,5.97,5.92,5.96,5.962,5.7776,5.5169,,5.96,1.2,0.0,0.85,6.62,0.76,7.8421054,251900,3043267840.0
6139,TAKAFUL,Financial Services,3.44,3.55,3.39,3.4,3.4385,3.3774,3.1636,,3.4,2.16,-1.73,2.41,8.28,0.45,7.555556,1465600,2965422848.0
3069,MFCB,Utilities,3.0,3.14,2.98,3.14,3.119,2.9828,3.2819,,3.14,2.64,1.95,1.29,6.5,0.41,7.658537,872100,2958521600.0
5148,UEMS,Real Estate,0.57,0.585,0.56,0.565,0.6225,0.5435,0.6109,,0.565,5.15,-3.42,-12.4,12.12,0.01,56.5,42825300,2858039040.0
7161,KERJAYA,Industrials,2.22,2.24,2.18,2.22,2.203,2.249,2.4251,,2.22,2.76,3.26,-0.45,-10.65,0.19,11.684211,1344400,2787782400.0
0215,SLVEST,Technology,2.81,2.88,2.8,2.85,2.7645,2.6262,2.7153,,2.85,3.5,0.71,4.78,43.22,0.09,31.666664,4710500,2721419008.0
5272,RANHILL,Utilities,2.07,2.15,2.04,2.05,2.0015,1.8664,1.7674,,2.05,3.34,-3.3,12.64,19.19,0.04,51.25,2567200,2656695808.0
5102,GCB,Consumer Defensive,0.975,0.975,0.935,0.95,0.8656,0.8072,0.8189,,0.95,3.76,7.95,17.14,38.85,0.09,10.555555,7163100,2603507200.0
5401,TROP,Real Estate,1.03,1.06,1.03,1.06,1.1225,1.1816,1.1834,,1.06,2.65,0.0,-12.4,-17.19,-0.06,,1059400,2555129088.0
5032,BIPORT,Industrials,5.55,5.55,5.55,5.55,5.5775,5.4082,5.3176,,5.55,0.88,0.91,-1.77,3.77,0.27,20.555555,5000,2553000192.0
8583,MAHSING,Real Estate,0.975,1.0,0.975,0.99,1.0288,1.0041,1.0294,,0.99,2.66,0.0,-5.79,-4.93,0.1,9.9,4751900,2534536960.0
5243,VELESTO,Energy,0.31,0.31,0.3,0.305,0.3208,0.32,0.2612,,0.305,3.97,-3.17,-10.29,1.76,0.02,15.250001,11557900,2520427264.0
5027,KMLOONG,Consumer Defensive,2.51,2.53,2.51,2.53,2.5625,2.5365,2.3369,,2.53,1.18,-0.78,-1.17,10.13,0.17,14.882353,40000,2488331264.0
5136,HEXTECH,Basic Materials,1.14,1.19,1.14,1.19,1.1865,1.1792,1.1735,,1.19,3.58,2.59,0.85,2.59,-0.02,,3300,2449477120.0
6633,LHI,Consumer Defensive,0.71,0.72,0.71,0.715,0.7285,0.7357,0.7006,,0.715,2.46,0.0,-3.38,-10.63,0.15,4.7666664,1790200,2412108032.0
5029,FAREAST,Consumer Defensive,4.0,4.0,4.0,4.0,3.9875,3.9998,4.0998,,4.0,0.33,-2.44,3.9,-4.31,0.4,10.0,40000,2375352064.0
0225,SCGBHD,Industrials,2.12,2.15,2.06,2.07,2.003,1.9738,2.0701,,2.07,3.46,0.49,9.52,4.55,0.12,17.25,6475600,2363328512.0
5236,MATRIX,Real Estate,1.27,1.28,1.25,1.25,1.314,1.3142,1.3365,,1.25,1.65,-3.1,-7.41,-6.49,0.12,10.416667,2595000,2346275584.0
5012,TAANN,Consumer Defensive,5.25,5.3,5.23,5.26,5.4515,5.3706,4.4456,,5.26,2.66,-2.23,-3.13,13.68,0.49,10.7346945,281400,2316829696.0
3565,WCEHB,Industrials,0.66,0.69,0.66,0.685,0.671,0.6722,0.6836,,0.685,1.62,4.58,0.74,1.48,-0.03,,467500,2260714496.0
5318,DXN,Consumer Defensive,0.445,0.455,0.445,0.45,0.455,0.4598,0.4831,,0.45,1.93,0.0,-1.76,-6.77,0.05,9.0,1930400,2237220608.0
5250,SEM,Consumer Defensive,1.97,1.98,1.97,1.98,1.981,1.9794,1.983,,1.98,0.46,0.0,-1.0,0.17,0.02,99.0,4300,2195951616.0
5162,VSTECS,Technology,5.97,6.18,5.96,6.15,5.6705,5.1484,4.2639,,6.15,3.93,4.41,22.27,30.44,0.29,21.206898,1080000,2192815616.0
5000,HUMEIND,Basic Materials,3.03,3.04,3.02,3.02,3.077,3.0801,3.2219,,3.02,1.91,-1.95,-1.96,-18.94,0.58,5.206897,136800,2179005952.0
7195,BNASTRA,Real Estate,1.94,1.96,1.91,1.96,1.919,1.9364,2.0205,,1.96,1.57,3.16,-1.01,-3.6,0.12,16.333334,213500,2139429120.0
3026,DLADY,Consumer Defensive,33.2,33.2,32.96,32.96,32.838,32.3944,30.1445,,32.96,0.76,0.24,1.04,2.68,1.69,19.502958,2200,2109440000.0
1619,DRBHCOM,Consumer Cyclical,1.14,1.15,1.06,1.08,1.1925,1.154,1.0905,,1.08,4.7,-2.7,-8.47,1.19,0.22,4.909091,7528000,2087896064.0
5141,DAYANG,Energy,1.8,1.81,1.78,1.8,1.902,1.895,1.6863,,1.8,3.5,-3.23,-10.89,-4.76,0.19,9.473684,2672400,2083989120.0
5180,CLMT,Real Estate,0.61,0.62,0.61,0.615,0.6292,0.6192,0.6205,,0.615,1.57,-2.38,-2.38,-5.38,0.06,10.25,1905300,2069530368.0
6459,MNRB,Financial Services,2.6,2.66,2.57,2.64,2.6375,2.4846,2.2147,,2.64,3.63,-2.94,6.02,-2.22,0.7,3.7714288,856500,2067352448.0
0270,NATGATE,Technology,0.745,0.91,0.735,0.88,0.7828,0.7425,0.9768,,0.88,6.31,15.03,18.92,31.88,0.03,29.333334,147414700,1991127296.0
5099,CAPITALA,Industrials,0.44,0.45,0.435,0.445,0.4323,0.4335,0.6053,,0.445,4.2,2.3,3.49,-11.0,1.38,0.32246375,18976700,1989842432.0
5983,MBMR,Consumer Cyclical,5.08,5.11,5.07,5.07,5.1405,5.0054,5.0242,,5.07,0.96,-0.59,-0.2,1.81,0.85,5.964706,177600,1981800448.0
3417,E&O,Real Estate,0.79,0.795,0.775,0.79,0.7868,0.7459,0.7532,,0.79,2.84,1.28,-2.47,12.15,0.09,8.777778,1566000,1969424896.0
5255,LFG,Energy,1.7,1.7,1.67,1.67,1.71,1.7542,1.8694,,1.67,3.52,-0.6,-5.65,-13.38,0.11,15.181818,737700,1943399680.0
5210,ARMADA,Energy,0.33,0.33,0.32,0.325,0.3643,0.3645,0.3325,,0.325,3.93,-5.8,-18.75,-5.68,0.05,6.4999995,24236600,1926570752.0
3476,KSENG,Consumer Defensive,5.36,5.36,5.35,5.35,5.374,5.3212,5.4654,,5.35,1.01,-0.56,-0.56,1.52,0.35,15.285714,2900,1922274304.0
3859,MAGNUM,Consumer Cyclical,1.3,1.32,1.3,1.31,1.2915,1.2692,1.2964,N,1.31,1.52,0.77,2.34,3.14,0.11,11.90909,449700,1882704384.0
5109,YTLREIT,Real Estate,1.01,1.02,1.01,1.02,1.0115,1.0069,1.0744,,1.02,1.39,0.0,2.0,-7.2,0.08,12.75,652000,1830276608.0
5916,MSC,Basic Materials,2.15,2.2,2.14,2.17,2.0635,1.9652,1.6524,,2.17,4.19,-0.46,17.93,10.71,0.14,15.500001,1292900,1822800128.0
9687,IDEAL,Real Estate,3.62,3.62,3.62,3.62,3.601,3.5637,3.5075,,3.62,0.0,0.56,0.56,3.72,0.31,11.677419,1000,1810002560.0
1562,SPTOTO,Industrials,1.29,1.35,1.29,1.35,1.3005,1.2858,1.3111,,1.35,1.67,4.65,0.0,4.63,0.12,11.25,1149300,1778823424.0
5313,RADIUM,Real Estate,0.495,0.5,0.495,0.5,0.4995,0.4994,0.4958,,0.5,0.76,0.0,0.0,0.0,0.03,16.666668,306300,1734000000.0
7081,PHARMA,Healthcare,0.25,0.26,0.25,0.26,0.2467,0.2477,0.2542,,0.26,3.62,4.0,6.12,-5.45,0.01,26.0,17232500,1704826496.0
9296,RCECAP,Financial Services,1.14,1.15,1.14,1.15,1.145,1.1214,1.1129,,1.15,1.59,-0.86,0.88,-0.86,0.09,12.777777,308000,1688240384.0
5138,HSPLANT,Consumer Defensive,2.1,2.11,2.07,2.09,2.1775,2.2414,2.118,,2.09,1.84,-3.69,-2.79,2.72,0.14,14.928571,1562400,1671341952.0
0245,MNHLDG,Industrials,2.5,2.52,2.46,2.48,2.3165,2.081,1.7877,,2.48,3.77,0.0,14.81,54.04,0.12,20.666668,2450700,1646255488.0
7103,SPRITZER,Consumer Defensive,2.55,2.57,2.53,2.55,2.5645,2.5542,2.5275,N,2.55,2.01,-1.16,-0.39,-10.53,0.14,18.214285,1276100,1633273600.0
1996,KRETAM,Consumer Defensive,0.68,0.68,0.68,0.68,0.662,0.6679,0.6797,,0.68,1.21,7.09,3.82,3.03,0.03,22.666668,2000,1560653184.0
8907,EG,Technology,1.63,1.78,1.63,1.71,1.423,1.2426,1.2076,,1.71,6.22,7.55,41.32,55.45,0.1,17.1,23624100,1555587328.0
5199,HIBISCS,Energy,2.1,2.1,2.02,2.03,2.085,2.1274,1.6791,,2.03,2.97,-3.79,-7.73,2.44,0.33,6.151515,5239300,1496912512.0
6599,AEON,Consumer Cyclical,1.08,1.09,1.05,1.06,1.1093,1.0887,1.1449,,1.06,2.82,-3.13,-4.8,-6.41,0.11,9.636363,7815800,1488239872.0
7187,CHGP,Consumer Cyclical,1.04,1.07,1.04,1.07,1.05,1.0556,1.1357,,1.07,1.55,1.9,1.9,-1.79,0.05,21.400002,46600,1482051712.0
5299,IGBCR,Real Estate,0.61,0.61,0.605,0.605,0.6017,0.5924,0.5929,,0.605,1.2,-0.82,1.39,0.57,0.04,15.125001,721100,1464832000.0
3395,BJCORP,Industrials,0.245,0.25,0.245,0.245,0.2522,0.2586,0.2729,,0.245,3.86,0.0,-5.77,-9.26,-0.06,,11164900,1456715648.0
1651,MRCB,Industrials,0.315,0.33,0.315,0.325,0.354,0.3187,0.3992,,0.325,5.08,-4.41,-8.45,6.56,0.01,32.5,18645900,1451940608.0
7052,PADINI,Consumer Cyclical,1.44,1.44,1.42,1.43,1.4465,1.536,1.797,,1.43,2.41,-1.38,-2.72,-21.5,0.08,17.875,2201100,1411215744.0
4162,BAT,Consumer Defensive,4.9,5.0,4.86,4.93,6.03,5.899,4.9824,N,4.93,2.63,-21.5,-20.23,-16.04,0.5,9.86,530500,1407662720.0
5301,CTOS,Financial Services,0.615,0.625,0.61,0.615,0.6803,0.6665,0.8016,,0.615,2.75,-6.11,-13.38,-18.52,0.04,15.375001,5165900,1399174656.0
9059,TSH,Consumer Defensive,1.09,1.1,1.07,1.08,1.227,1.2638,1.21,,1.08,2.74,-2.7,-17.56,-6.56,0.12,9.000001,2697300,1348514688.0
7105,HCK,Real Estate,2.15,2.15,2.14,2.15,2.1485,2.156,2.1552,,2.15,0.73,-0.46,0.47,-1.37,0.03,71.66667,320000,1344511488.0
7100,UCHITEC,Technology,2.88,2.97,2.88,2.9,2.9175,2.781,2.9936,,2.9,1.74,-0.34,3.57,0.87,0.2,14.5,656000,1342997248.0
4219,BPROP,Industrials,0.255,0.265,0.25,0.265,0.2575,0.2581,0.265,,0.265,2.29,6.0,1.92,1.92,-0.04,,1577000,1295545216.0
5321,KEYFIELD,Energy,1.6,1.61,1.57,1.6,1.6452,1.5563,1.4709,,1.6,2.39,0.0,-8.0,11.19,0.22,7.2727275,33900,1292198144.0
